,pelvis_tilt,pelvis_list,pelvis_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r
197,-0.22804461099620324,-0.17422145394223823,-2.7019547606693166,-0.2146423217639202,0.09530447673803542,-0.4839503018669847,0.0
198,-0.2254067380864378,-0.175279590075717,-2.702337821485036,-0.22129782696001393,0.09805684109925474,-0.4855267728428979,0.0
199,-0.22656201168486367,-0.17484455462388396,-2.7042794438793596,-0.22894466329861388,0.10072004581451466,-0.4869001297210375,0.0
200,-0.2287726667307586,-0.17618371554431045,-2.70594316254208,-0.23654965801434624,0.10256726336801728,-0.4886054071013729,0.0
201,-0.22877040572351154,-0.1761682474537669,-2.7058856230961275,-0.24318681869186862,0.10483282813612906,-0.4902166838887769,0.0
202,-0.22857908384678277,-0.18074768280110642,-2.7066435655191414,-0.2549999071867257,0.10671177041958657,-0.4935764015780103,0.0
203,-0.22778144606684525,-0.18399439035885864,-2.708478147453079,-0.25486915411225153,0.10546674243090437,-0.4935095937756676,0.0004507892960082188
204,-0.22554836963800293,-0.19213546576281437,-2.71334064232044,-0.2668841361269787,0.10310982866664734,-0.4963379663494064,0.0
205,-0.22452555118350204,-0.19599063097409927,-2.7150015767875235,-0.2702728124806612,0.10272049997861304,-0.4972989738255608,7.417351335312659e-05
206,-0.22433596908797906,-0.20120389049587198,-2.716444355397282,-0.2736190553900337,0.10179107478004729,-0.4982898429602981,7.846769530187424e-05
207,-0.22438331210239432,-0.2012076449450361,-2.7164849821769037,-0.27676890165416596,0.10250247564929967,-0.4986406544318389,0.0
208,-0.22815916508395198,-0.20205573656978704,-2.7187472804116326,-0.2809326416612759,0.10218774329601679,-0.49890887642241644,4.499374803969206e-05
209,-0.2310538256218936,-0.20165900783282506,-2.7210186647577164,-0.2843926605483128,0.10193898521115395,-0.49852651936949616,1.8524953838733855e-05
210,-0.23483631099182997,-0.20105137699922482,-2.7271285874173197,-0.2888822302782432,0.10048844071716181,-0.4958534423795151,1.2923477828055421e-05
